run_row,mode,model_id,trial,started_at_local,finished_at_local,actual_duration_sec,inference_count,sample_count,average_power_w,baseline_power_w,baseline_source,net_energy_j,net_energy_per_inference_j,average_latency_ms,throughput_inferences_per_sec,depth,pattern,growth_pattern,channels,pools,parameter_count,status
1248,inference,0373,1,2026-09-11T05:46:13.754529+09:00,2026-09-11T05:47:13.754761+09:00,60.000194,153064,292,21.110426795978416,5.955549664999077,interpolated_adjacent_idle_blocks,909.2955679049237,0.005940623320342626,0.3919941579993071,2551.0584267476956,2,decreasing,early,113-35,1-2,39154,valid
1249,inference,0373,2,2026-09-11T05:48:13.837067+09:00,2026-09-11T05:49:13.837198+09:00,60.000104,153148,292,21.22365226814004,5.957636007765924,interpolated_adjacent_idle_blocks,915.962563288138,0.0059808979763897535,0.39177856779058373,2552.4622381450104,2,decreasing,early,113-35,1-2,39154,valid
1250,inference,0373,3,2026-09-11T05:50:13.918443+09:00,2026-09-11T05:51:13.918615+09:00,60.000132,153224,292,21.233865661366234,5.959722331577408,interpolated_adjacent_idle_blocks,916.4506159742491,0.0059811166395228495,0.3915844267216791,2553.7277066198444,2,decreasing,early,113-35,1-2,39154,valid
1251,inference,0374,1,2026-09-11T05:51:19.303662+09:00,2026-09-11T05:52:19.303798+09:00,60.000098,208770,292,20.301923973485295,5.960858350191474,interpolated_adjacent_idle_blocks,860.4653428220604,0.004121594782880971,0.28739808353692253,3479.4943226249047,5,hourglass,early,42-33-11-33-42,1-5,33207,valid
1252,inference,0374,2,2026-09-11T05:53:19.363730+09:00,2026-09-11T05:54:19.363984+09:00,60.000228,208673,292,20.4745951144301,5.962944304460378,interpolated_adjacent_idle_blocks,870.7023572545681,0.004172568359368812,0.2875322993391604,3477.8701464089922,5,hourglass,early,42-33-11-33-42,1-5,33207,valid
1253,inference,0374,3,2026-09-11T05:55:19.423547+09:00,2026-09-11T05:56:19.423734+09:00,60.000162,208649,292,20.431849714555334,5.965030252760164,interpolated_adjacent_idle_blocks,868.011511332463,0.004160151792399978,0.2875650566262354,3477.473973132128,5,hourglass,early,42-33-11-33-42,1-5,33207,valid
1254,inference,0375,1,2026-09-11T05:56:24.758716+09:00,2026-09-11T05:57:24.758767+09:00,60.000014,765746,292,20.519772535593923,5.9661654009229395,interpolated_adjacent_idle_blocks,873.2166318307588,0.0011403476241870789,0.07835498259213106,12762.430249080633,5,hourglass,linear,18-13-8-12-18,1-2-3-5,6595,valid
1255,inference,0375,2,2026-09-11T05:58:24.776809+09:00,2026-09-11T05:59:24.776839+09:00,60.000006,768358,292,20.41096654585484,5.968250624702043,interpolated_adjacent_idle_blocks,866.5630419254634,0.0011278115695098683,0.07808860661306187,12805.96547144344,5,hourglass,linear,18-13-8-12-18,1-2-3-5,6595,valid
1256,inference,0375,3,2026-09-11T06:00:24.794995+09:00,2026-09-11T06:01:24.795046+09:00,60.000027,767440,292,20.07591654382552,5.970335850461187,interpolated_adjacent_idle_blocks,846.3352224525388,0.0011028031148396472,0.07818204302616834,12790.660889550938,5,hourglass,linear,18-13-8-12-18,1-2-3-5,6595,valid
1257,inference,0376,1,2026-09-11T06:01:30.536219+09:00,2026-09-11T06:02:30.538096+09:00,60.001834,29182,292,22.14677390117845,5.971478070569,interpolated_adjacent_idle_blocks,970.5474153291204,0.033258426952543364,2.0561248063873587,486.3517997027693,3,decreasing,late,116-90-82,2,164630,valid
1258,inference,0376,2,2026-09-11T06:03:30.955455+09:00,2026-09-11T06:04:30.956174+09:00,60.000693,29211,292,20.650500275121917,5.9735702540232145,interpolated_adjacent_idle_blocks,880.6259723784268,0.03014706693979757,2.0540444866659238,486.8443728904704,3,decreasing,late,116-90-82,2,164630,valid
1259,inference,0376,3,2026-09-11T06:05:31.363834+09:00,2026-09-11T06:06:31.365888+09:00,60.002023,29226,291,19.21396512925823,5.975662270507858,interpolated_adjacent_idle_blocks,794.3249526117056,0.027178709115571943,2.053035742147579,487.0835804124625,3,decreasing,late,116-90-82,2,164630,valid
1260,inference,0377,1,2026-09-11T06:06:37.064430+09:00,2026-09-11T06:07:37.065672+09:00,60.0012,32388,292,22.951253121587655,5.97680376182009,interpolated_adjacent_idle_blocks,1018.4873309252855,0.031446440994358574,1.8525750247004453,539.7892051155641,5,increasing,late,41-42-47-54-64,,89215,valid
1261,inference,0377,2,2026-09-11T06:08:37.430595+09:00,2026-09-11T06:09:37.430825+09:00,60.000204,32735,292,22.99640837132043,5.97889502447283,interpolated_adjacent_idle_blocks,1021.0542723835788,0.031191515881581755,1.8329067847871638,545.5814819934334,5,increasing,late,41-42-47-54-64,,89215,valid
1262,inference,0377,3,2026-09-11T06:10:37.801289+09:00,2026-09-11T06:11:37.802467+09:00,60.001125,32380,293,22.114254172005964,5.9809863828468375,interpolated_adjacent_idle_blocks,968.0142172758103,0.029895435987517305,1.8530304169243057,539.6565490057193,5,increasing,late,41-42-47-54-64,,89215,valid
1263,inference,0378,1,2026-09-11T06:11:44.697783+09:00,2026-09-11T06:12:44.704541+09:00,60.006667,7625,292,22.882167374171523,5.982148707510923,interpolated_adjacent_idle_blocks,1014.1137924240866,0.13299853015397856,7.869726780328717,127.06921446111885,5,hourglass,early,139-117-65-117-139,,435354,valid
1264,inference,0378,2,2026-09-11T06:13:46.233863+09:00,2026-09-11T06:14:46.239078+09:00,60.005187,7729,292,23.02939258231772,5.9842602919527,interpolated_adjacent_idle_blocks,1022.7963505230912,0.1323323004946424,7.763641751844125,128.80553121381038,5,hourglass,early,139-117-65-117-139,,435354,valid
1265,inference,0378,3,2026-09-11T06:15:47.759348+09:00,2026-09-11T06:16:47.766910+09:00,60.007538,7735,291,23.003039031580172,5.986371726097837,interpolated_adjacent_idle_blocks,1021.1283099670889,0.1320140025813948,7.757923516482714,128.90047161142675,5,hourglass,early,139-117-65-117-139,,435354,valid
1266,inference,0379,1,2026-09-11T06:16:53.175615+09:00,2026-09-11T06:17:53.175980+09:00,60.000321,131724,290,21.750216931033265,5.987508221938839,interpolated_adjacent_idle_blocks,945.767582375161,0.007179918483914556,0.45550029683277377,2195.388251013866,2,uniform,early,87-87,1,71524,valid
1267,inference,0379,2,2026-09-11T06:18:53.271633+09:00,2026-09-11T06:19:53.271883+09:00,60.000223,130312,292,21.244060232853467,5.989594798789501,interpolated_adjacent_idle_blocks,915.2713277896298,0.007023691814948967,0.46043513490708676,2171.858583732526,2,uniform,early,87-87,1,71524,valid
1268,inference,0379,3,2026-09-11T06:20:53.365133+09:00,2026-09-11T06:21:53.365500+09:00,60.000341,131897,292,20.543936193561336,5.991681333901912,interpolated_adjacent_idle_blocks,873.1402538984725,0.0066198643934166235,0.4549030023426919,2198.2708288363206,2,uniform,early,87-87,1,71524,valid
1269,inference,0380,1,2026-09-11T06:21:59.019652+09:00,2026-09-11T06:22:59.020351+09:00,60.000658,36478,293,20.817330440915416,5.992822034598233,interpolated_adjacent_idle_blocks,889.4802589055623,0.024384019378956148,1.6448450435879343,607.9600044382779,2,decreasing,early,228-38,2,84788,valid
1270,inference,0380,2,2026-09-11T06:23:59.347768+09:00,2026-09-11T06:24:59.348784+09:00,60.000973,36588,292,21.490288544968806,5.994912647731557,interpolated_adjacent_idle_blocks,929.7376308349831,0.02541099898422934,1.639908527386124,609.7901092043932,2,decreasing,early,228-38,2,84788,valid
1271,inference,0380,3,2026-09-11T06:25:59.675868+09:00,2026-09-11T06:26:59.677182+09:00,60.001289,36612,292,20.913178930322246,5.997003260417507,interpolated_adjacent_idle_blocks,894.9897671447228,0.024445257487837945,1.6388421473835029,610.1868942024417,2,decreasing,early,228-38,2,84788,valid
1272,idle,,1,2026-09-11T06:27:04.959394+09:00,2026-09-11T06:28:04.959936+09:00,60.000474,0,292,6.019442516952611,,,,,,,,,,,,,valid
1273,idle,,2,2026-09-11T06:29:04.961953+09:00,2026-09-11T06:30:04.962570+09:00,60.000576,0,291,5.908423582083696,,,,,,,,,,,,,valid
1274,idle,,3,2026-09-11T06:31:04.964249+09:00,2026-09-11T06:32:04.964984+09:00,60.000705,0,290,6.064982614290762,,,,,,,,,,,,,valid
1275,inference,0381,1,2026-09-11T06:32:10.388434+09:00,2026-09-11T06:33:10.388899+09:00,60.000422,96891,293,21.390146399115437,5.9955151192139216,interpolated_adjacent_idle_blocks,923.6843733284911,0.009533231913474844,0.6192569216955175,1614.8386315360235,5,inverse_hourglass,early,67-72-72-72-67,1-3-4-5,182983,valid
1276,inference,0381,2,2026-09-11T06:34:10.518649+09:00,2026-09-11T06:35:10.518816+09:00,60.000137,95941,292,19.763405894342572,5.988389608648346,interpolated_adjacent_idle_blocks,826.5028643188848,0.008614699287258679,0.6253857777176519,1599.013018251717,5,inverse_hourglass,early,67-72-72-72-67,1-3-4-5,182983,valid
1277,inference,0381,3,2026-09-11T06:36:10.645063+09:00,2026-09-11T06:37:10.645570+09:00,60.000465,96841,292,20.0057970962127,5.981264304609464,interpolated_adjacent_idle_blocks,841.4784889039422,0.008689279219586149,0.6195770871841714,1614.0041662043366,5,inverse_hourglass,early,67-72-72-72-67,1-3-4-5,182983,valid
1278,inference,0382,1,2026-09-11T06:37:17.981729+09:00,2026-09-11T06:38:17.990127+09:00,60.008355,5974,293,22.307432606213712,5.977269998648102,interpolated_adjacent_idle_blocks,979.9461949625229,0.16403518496192215,10.044920539002412,99.55280344102282,6,increasing,late,83-86-96-113-136-166,,582265,valid
1279,inference,0382,2,2026-09-11T06:39:19.981643+09:00,2026-09-11T06:40:19.987322+09:00,60.005637,5989,292,22.431978310953053,5.970033658750966,interpolated_adjacent_idle_blocks,987.8094751141296,0.1649372975645566,10.019308248454752,99.80728960547022,6,increasing,late,83-86-96-113-136-166,,582265,valid
1280,inference,0382,3,2026-09-11T06:41:21.982683+09:00,2026-09-11T06:42:21.988424+09:00,60.005716,5984,293,22.33673178017748,5.962797169587242,interpolated_adjacent_idle_blocks,982.5296700456485,0.16419279245415247,10.027693231952197,99.72383247760357,6,increasing,late,83-86-96-113-136-166,,582265,valid
1281,inference,0383,1,2026-09-11T06:42:27.509156+09:00,2026-09-11T06:43:27.509974+09:00,60.000754,61159,293,22.266833012164145,5.958910615194942,interpolated_adjacent_idle_blocks,978.4876399916395,0.015999078467464144,0.9810617308980912,1019.3038506196466,6,uniform,late,29-29-29-29-29-29,,39102,valid
1282,inference,0383,2,2026-09-11T06:44:27.710748+09:00,2026-09-11T06:45:27.710897+09:00,60.000123,61078,292,21.96412134147775,5.951780881891023,interpolated_adjacent_idle_blocks,960.7423970930803,0.0157297618961505,0.9823524526014517,1017.9645781428186,6,uniform,late,29-29-29-29-29-29,,39102,valid
1283,inference,0383,3,2026-09-11T06:46:27.912336+09:00,2026-09-11T06:47:27.913112+09:00,60.00075,60972,292,22.21393279457192,5.944651110404272,interpolated_adjacent_idle_blocks,976.1691030113219,0.01601012108855412,0.9840705553369703,1016.1872993523061,6,uniform,late,29-29-29-29-29-29,,39102,valid
1284,inference,0384,1,2026-09-11T06:47:33.364401+09:00,2026-09-11T06:48:33.364585+09:00,60.000141,265958,293,20.538293195168798,5.940768841073181,interpolated_adjacent_idle_blocks,875.8535194966709,0.003293202383446525,0.22560006053585918,4432.622924057459,5,inverse_hourglass,late,19-25-43-25-19,1-4-5,28744,valid
1285,inference,0384,2,2026-09-11T06:49:33.412144+09:00,2026-09-11T06:50:33.412294+09:00,60.000122,263542,292,20.781857531745054,5.933648214487742,interpolated_adjacent_idle_blocks,890.8943705169753,0.0033804644820065693,0.22766815953433764,4392.357728218806,5,inverse_hourglass,late,19-25-43-25-19,1-4-5,28744,valid
1286,inference,0384,3,2026-09-11T06:51:33.465977+09:00,2026-09-11T06:52:33.466052+09:00,60.000049,266221,292,20.28190720370049,5.9265272279089105,interpolated_adjacent_idle_blocks,861.3235019611136,0.003235370244875925,0.22537684517748607,4437.01303571133,5,inverse_hourglass,late,19-25-43-25-19,1-4-5,28744,valid
1287,inference,0385,1,2026-09-11T06:52:38.986906+09:00,2026-09-11T06:53:38.987822+09:00,60.000857,62729,292,20.731298466497865,5.922640831395547,interpolated_adjacent_idle_blocks,888.5321491257325,0.014164615235787794,0.9565090548231688,1045.4684092717464,3,decreasing,late,208-97-62,1-2-3,242323,valid
1288,inference,0385,2,2026-09-11T06:54:39.178835+09:00,2026-09-11T06:55:39.179450+09:00,60.000588,63111,292,21.265393663996825,5.915511660355038,interpolated_adjacent_idle_blocks,921.0019459491252,0.01459336638540231,0.9507152192168854,1051.8396884649758,3,decreasing,late,208-97-62,1-2-3,242323,valid
1289,inference,0385,3,2026-09-11T06:56:39.368690+09:00,2026-09-11T06:57:39.369012+09:00,60.000294,62391,292,21.88516239067878,5.908382612079402,interpolated_adjacent_idle_blocks,958.6114838892174,0.015364579568995807,0.9616818739881736,1039.8449082261661,3,decreasing,late,208-97-62,1-2-3,242323,valid
1290,inference,0386,1,2026-09-11T06:57:46.166450+09:00,2026-09-11T06:58:46.171415+09:00,60.004921,8112,292,20.298423805508005,5.904420367647813,interpolated_adjacent_idle_blocks,863.7110391625295,0.10647325433463134,7.397056360945107,135.18891180548366,5,decreasing,late,152-121-100-96-90,5,444161,valid
1291,inference,0386,2,2026-09-11T06:59:47.627619+09:00,2026-09-11T07:00:47.631060+09:00,60.003415,8131,292,21.905866212450537,5.897215947947406,interpolated_adjacent_idle_blocks,960.5736854108411,0.11813721380037401,7.379586188660867,135.5089532711948,5,decreasing,late,152-121-100-96-90,5,444161,valid
1292,inference,0386,3,2026-09-11T07:01:49.107264+09:00,2026-09-11T07:02:49.113791+09:00,60.006487,8125,292,20.293005880712155,5.8900102956203435,interpolated_adjacent_idle_blocks,864.2731673378692,0.10637208213389159,7.385413796923911,135.40202722513783,5,decreasing,late,152-121-100-96-90,5,444161,valid
1293,inference,0387,1,2026-09-11T07:02:54.729511+09:00,2026-09-11T07:03:54.729784+09:00,60.000234,40595,293,21.909208567403898,5.886118099856086,interpolated_adjacent_idle_blocks,961.3891774560382,0.023682452948787736,1.4780203005294412,676.5806935410767,2,increasing,late,39-235,,86172,valid
1294,inference,0387,2,2026-09-11T07:04:55.031722+09:00,2026-09-11T07:05:55.032414+09:00,60.000653,40603,292,21.424102947169107,5.878982366091891,interpolated_adjacent_idle_blocks,932.7173858283725,0.022971637214697742,1.4777393936410368,676.7093063250325,2,increasing,late,39-235,,86172,valid
1295,inference,0387,3,2026-09-11T07:06:55.328918+09:00,2026-09-11T07:07:55.330252+09:00,60.001309,40324,292,21.745376148764898,5.871846923167738,interpolated_adjacent_idle_blocks,952.4325319855859,0.023619495387004908,1.4879800788615112,672.0520080921539,2,increasing,late,39-235,,86172,valid
1296,inference,0388,1,2026-09-11T07:08:00.833025+09:00,2026-09-11T07:09:00.833645+09:00,60.000555,68309,292,22.16557875736472,5.867961570587134,interpolated_adjacent_idle_blocks,977.8660763841938,0.014315332919296049,0.8783696921343933,1138.4727967674423,6,decreasing,linear,86-79-75-67-62-58,1-3-6,232785,valid
1297,inference,0388,2,2026-09-11T07:10:01.015356+09:00,2026-09-11T07:11:01.015734+09:00,60.000352,68287,293,22.310271415547955,5.860832967099062,interpolated_adjacent_idle_blocks,986.9720971092675,0.014453294142505417,0.8786496961354464,1138.1099935483812,6,decreasing,linear,86-79-75-67-62-58,1-3-6,232785,valid
1298,inference,0388,3,2026-09-11T07:12:01.200240+09:00,2026-09-11T07:13:01.200360+09:00,60.000095,67422,293,23.397379943061733,5.853704212647386,interpolated_adjacent_idle_blocks,1052.622210474055,0.015612444164724496,0.8899186407998471,1123.6982283023235,6,decreasing,linear,86-79-75-67-62-58,1-3-6,232785,valid
1299,inference,0389,1,2026-09-11T07:13:06.731641+09:00,2026-09-11T07:14:06.732233+09:00,60.00055,63120,293,20.34733164511106,5.84981720594409,interpolated_adjacent_idle_blocks,869.8588399829597,0.01378103358654879,0.9505790478454968,1051.990365521433,5,increasing,early,61-145-180-206-229,1-2-3-4,1077559,valid
1300,inference,0389,2,2026-09-11T07:15:06.924492+09:00,2026-09-11T07:16:06.924759+09:00,60.000243,63351,292,22.911205900835196,5.84268798092437,interpolated_adjacent_idle_blocks,1024.115222844504,0.016165730972589287,0.9471080709063902,1055.8457167860388,5,increasing,early,61-145-180-206-229,1-2-3-4,1077559,valid
1301,inference,0389,3,2026-09-11T07:17:07.118185+09:00,2026-09-11T07:18:07.118928+09:00,60.000717,63107,292,22.092526864487677,5.835558682197642,interpolated_adjacent_idle_blocks,975.4297471835889,0.0154567599027618,0.9507775270573101,1051.7707576608748,5,increasing,early,61-145-180-206-229,1-2-3-4,1077559,valid
1302,inference,0390,1,2026-09-11T07:18:13.439287+09:00,2026-09-11T07:19:13.439538+09:00,60.000209,11774,293,22.755024772808827,5.83162486298921,interpolated_adjacent_idle_blocks,1015.4075315797581,0.08624150939185987,5.095991939866781,196.23264946257783,3,hourglass,late,211-71-211,3,277968,valid
1303,inference,0390,2,2026-09-11T07:20:14.451761+09:00,2026-09-11T07:21:14.453704+09:00,60.001917,11753,292,23.09211694030488,5.8244469622411605,interpolated_adjacent_idle_blocks,1036.093300807171,0.08815564543581818,5.105242669956792,195.87707473432667,3,hourglass,late,211-71-211,3,277968,valid
1304,inference,0390,3,2026-09-11T07:22:15.460980+09:00,2026-09-11T07:23:15.463023+09:00,60.002016,11810,292,22.613147574371926,5.817269301790399,interpolated_adjacent_idle_blocks,1007.786556845489,0.08533332403433438,5.080610999153073,196.8267202835836,3,hourglass,late,211-71-211,3,277968,valid
1305,idle,,1,2026-09-11T07:23:20.753604+09:00,2026-09-11T07:24:20.754373+09:00,60.000708,0,291,5.850749859571538,,,,,,,,,,,,,valid
1306,idle,,2,2026-09-11T07:25:20.756162+09:00,2026-09-11T07:26:20.756422+09:00,60.000228,0,291,5.891830818897654,,,,,,,,,,,,,valid
1307,idle,,3,2026-09-11T07:27:20.757874+09:00,2026-09-11T07:28:20.758153+09:00,60.000242,0,292,5.702947008056773,,,,,,,,,,,,,valid
1308,inference,0391,1,2026-09-11T07:28:26.190841+09:00,2026-09-11T07:29:26.191204+09:00,60.000318,118243,291,20.6489652146764,5.81686422641483,interpolated_adjacent_idle_blocks,889.9307759038086,0.0075262871874344234,0.5074323004321777,1970.7062383460902,2,uniform,early,93-93,1-2,81478,valid
1309,inference,0391,2,2026-09-11T07:30:26.295918+09:00,2026-09-11T07:31:26.296213+09:00,60.000268,118016,292,21.25687061726112,5.822586786118052,interpolated_adjacent_idle_blocks,926.061166256651,0.007846911997158444,0.5084079133337102,1966.9245379027316,2,uniform,early,93-93,1-2,81478,valid
1310,inference,0391,3,2026-09-11T07:32:26.402027+09:00,2026-09-11T07:33:26.402403+09:00,60.000349,118008,292,20.425832939417887,5.828309398553284,interpolated_adjacent_idle_blocks,875.856506987592,0.007422009583990848,0.5084430640295169,1966.7885565687384,2,uniform,early,93-93,1-2,81478,valid
1311,inference,0392,1,2026-09-11T07:33:32.005488+09:00,2026-09-11T07:34:32.006172+09:00,60.00064,44290,293,21.374359443621913,5.831435167407852,interpolated_adjacent_idle_blocks,932.5854040443803,0.02105634238077174,1.3547220546398027,738.1587954334167,5,hourglass,early,159-140-93-133-159,1-2-3-4-5,625741,valid
1312,inference,0392,2,2026-09-11T07:35:32.275517+09:00,2026-09-11T07:36:32.276256+09:00,60.000714,44742,292,22.531780860556875,5.837165589405968,interpolated_adjacent_idle_blocks,1001.688836224358,0.02238811041581418,1.3410378212863943,745.6911237900414,5,hourglass,early,159-140-93-133-159,1-2-3-4-5,625741,valid
1313,inference,0392,3,2026-09-11T07:37:32.543722+09:00,2026-09-11T07:38:32.544325+09:00,60.000577,44416,292,21.147483149450952,5.842895919935291,interpolated_adjacent_idle_blocks,918.2840645177712,0.020674623210504575,1.3508775463796752,740.2595466035987,5,hourglass,early,159-140-93-133-159,1-2-3-4-5,625741,valid
1314,inference,0393,1,2026-09-11T07:38:38.408844+09:00,2026-09-11T07:39:38.410253+09:00,60.001366,22627,293,23.15000401534211,5.846034167839202,interpolated_adjacent_idle_blocks,1038.2618280729862,0.04588596933190375,2.651759654394305,377.10808305830886,6,decreasing,early,210-195-179-149-137-60,1-2-4-5-6,1187641,valid
1315,inference,0393,2,2026-09-11T07:40:38.943987+09:00,2026-09-11T07:41:38.946390+09:00,60.002376,22736,292,22.89068895710491,5.851777243895135,interpolated_adjacent_idle_blocks,1022.375187246817,0.044967240818385684,2.63909111101402,378.9183313249725,6,decreasing,early,210-195-179-149-137-60,1-2-4-5-6,1187641,valid
1316,inference,0393,3,2026-09-11T07:42:39.469132+09:00,2026-09-11T07:43:39.470085+09:00,60.000927,22720,293,23.223275903551325,5.857519785349368,interpolated_adjacent_idle_blocks,1041.9614651480392,0.04586097998010736,2.640885853872507,378.6608188815254,6,decreasing,early,210-195-179-149-137-60,1-2-4-5-6,1187641,valid
1317,inference,0394,1,2026-09-11T07:43:44.962792+09:00,2026-09-11T07:44:44.963465+09:00,60.000632,73937,293,22.212397689654413,5.860640308607212,interpolated_adjacent_idle_blocks,981.1157771734969,0.013269618420729769,0.8115102262734231,1232.2703616344434,5,inverse_hourglass,late,42-46-59-46-42,2,85427,valid
1318,inference,0394,2,2026-09-11T07:45:45.131942+09:00,2026-09-11T07:46:45.132513+09:00,60.000547,73902,291,20.755705522632997,5.866365920337356,interpolated_adjacent_idle_blocks,893.3685206065009,0.012088556745507576,0.8118934074855922,1231.6887793152157,5,inverse_hourglass,late,42-46-59-46-42,2,85427,valid
1319,inference,0394,3,2026-09-11T07:47:45.297360+09:00,2026-09-11T07:48:45.297535+09:00,60.000148,74149,292,22.115148128548032,5.8720913472555525,interpolated_adjacent_idle_blocks,974.5858108499524,0.013143613681235787,0.8091835129265962,1235.8136121474752,5,inverse_hourglass,late,42-46-59-46-42,2,85427,valid
1320,inference,0395,1,2026-09-11T07:48:50.850618+09:00,2026-09-11T07:49:50.851945+09:00,60.001126,51141,293,23.383592496396023,5.875214744237514,interpolated_adjacent_idle_blocks,1050.5223795628594,0.020541686309670508,1.1732489744038397,852.3340073730963,5,increasing,late,86-94-109-149-177,1-3-4-5,553213,valid
1321,inference,0395,2,2026-09-11T07:50:51.086132+09:00,2026-09-11T07:51:51.087115+09:00,60.000955,51186,292,22.97369145926835,5.8809435122203855,interpolated_adjacent_idle_blocks,1025.581200397167,0.02003636151285834,1.1722141874731162,853.0864160206507,5,increasing,late,86-94-109-149-177,1-3-4-5,553213,valid
1322,inference,0395,3,2026-09-11T07:52:51.328163+09:00,2026-09-11T07:53:51.328435+09:00,60.000246,51194,291,22.206927981206782,5.886672581952581,interpolated_adjacent_idle_blocks,979.2193387380803,0.019127619227606366,1.1720171543536926,853.2298322471643,5,increasing,late,86-94-109-149-177,1-3-4-5,553213,valid
1323,inference,0396,1,2026-09-11T07:53:56.781502+09:00,2026-09-11T07:54:56.782129+09:00,60.000581,98243,293,20.310505769480116,5.889791199178887,interpolated_adjacent_idle_blocks,865.2512526532389,0.008807256014710859,0.6107364473804618,1637.367483616127,4,inverse_hourglass,late,86-88-88-86,1-2-4,209460,valid
1324,inference,0396,2,2026-09-11T07:55:56.909254+09:00,2026-09-11T07:56:56.909405+09:00,60.000117,98259,293,21.53140126333065,5.895514829539561,interpolated_adjacent_idle_blocks,938.1550154261781,0.009547776950978314,0.6106322749059769,1637.6468147773166,4,inverse_hourglass,late,86-88-88-86,1-2-4,209460,valid
1325,inference,0396,3,2026-09-11T07:57:57.036354+09:00,2026-09-11T07:58:57.036388+09:00,60.000006,98216,292,20.792108493057803,5.901238437396548,interpolated_adjacent_idle_blocks,893.4522926848956,0.009096810017562266,0.6108984920989428,1636.9331614556306,4,inverse_hourglass,late,86-88-88-86,1-2-4,209460,valid
1326,inference,0397,1,2026-09-11T07:59:02.408467+09:00,2026-09-11T08:00:02.408637+09:00,60.000121,463035,292,19.997996184412397,5.904353179297272,interpolated_adjacent_idle_blocks,845.6202856377112,0.0018262556515980675,0.1295800982646852,7717.234462636094,2,uniform,linear,34-34,1,11740,valid
1327,inference,0397,2,2026-09-11T08:01:02.437216+09:00,2026-09-11T08:02:02.437369+09:00,60.000127,463466,292,19.855768184273877,5.9100721034681,interpolated_adjacent_idle_blocks,836.7435359517488,0.0018054043574970953,0.12945960760876268,7724.4170476870295,2,uniform,linear,34-34,1,11740,valid
1328,inference,0397,3,2026-09-11T08:03:02.466051+09:00,2026-09-11T08:04:02.466121+09:00,60.000044,462992,292,20.003948931212012,5.915791030160796,interpolated_adjacent_idle_blocks,845.2900939420206,0.001825712094252213,0.1295919663838328,7716.527713131103,2,uniform,linear,34-34,1,11740,valid
1329,inference,0398,1,2026-09-11T08:04:08.132927+09:00,2026-09-11T08:05:08.133075+09:00,60.000103,34871,292,22.70587754670848,5.9189198150318445,interpolated_adjacent_idle_blocks,1007.2191929572444,0.028884149951456637,1.7206304063547857,581.1823366056481,3,uniform,early,87-87-87,2,139732,valid
1330,inference,0398,2,2026-09-11T08:06:08.477841+09:00,2026-09-11T08:07:08.479226+09:00,60.001358,35238,292,22.41674730817975,5.9246538331780645,interpolated_adjacent_idle_blocks,989.5480047630404,0.028081843599609524,1.7027458312051074,587.2867116592829,3,uniform,early,87-87-87,2,139732,valid
1331,inference,0398,3,2026-09-11T08:08:08.818361+09:00,2026-09-11T08:09:08.818692+09:00,60.000305,35282,292,23.179496771311584,5.930387587380242,interpolated_adjacent_idle_blocks,1034.9518120141815,0.02933370591276519,1.7005925032592208,588.0303471193006,3,uniform,early,87-87-87,2,139732,valid
1332,inference,0399,1,2026-09-11T08:09:14.207645+09:00,2026-09-11T08:10:14.207730+09:00,60.000042,218973,291,20.197506664506317,5.933503138300407,interpolated_adjacent_idle_blocks,855.8408106605027,0.0039084307684532004,0.2740065756965421,3649.5474513994295,2,uniform,early,62-62,1,37024,valid
1333,inference,0399,2,2026-09-11T08:11:14.266296+09:00,2026-09-11T08:12:14.266434+09:00,60.000112,218987,292,20.97202422476053,5.9392234888709545,interpolated_adjacent_idle_blocks,901.9697278270571,0.0041188277287101845,0.2739893788216176,3649.77651433363,2,uniform,early,62-62,1,37024,valid
1334,inference,0399,3,2026-09-11T08:13:14.323470+09:00,2026-09-11T08:14:14.323638+09:00,60.000142,219048,291,20.206381864039116,5.944943768511156,interpolated_adjacent_idle_blocks,855.688310855887,0.0039063963645223285,0.27391321628125725,3650.7913476259155,2,uniform,early,62-62,1,37024,valid
1335,inference,0400,1,2026-09-11T08:14:19.669396+09:00,2026-09-11T08:15:19.669498+09:00,60.00006,556078,292,20.283087018244974,5.948057257873299,interpolated_adjacent_idle_blocks,860.1026457240861,0.0015467302172070933,0.10789864101797773,9267.957321477137,5,uniform,linear,21-21-21-21-21,1-2-4-5,16768,valid
1336,inference,0400,2,2026-09-11T08:16:19.693327+09:00,2026-09-11T08:17:19.693358+09:00,60.000006,554726,292,19.998714411689573,5.95377595120243,interpolated_adjacent_idle_blocks,842.6963918988592,0.0015191218581765758,0.10816151793861853,9245.432377969197,5,uniform,linear,21-21-21-21-21,1-2-4-5,16768,valid
1337,inference,0400,3,2026-09-11T08:18:19.717810+09:00,2026-09-11T08:19:19.717899+09:00,60.000065,555754,291,20.290641117093923,5.959494673907902,interpolated_adjacent_idle_blocks,859.86971811568,0.001547212828185996,0.10796155385296952,9262.556570479508,5,uniform,linear,21-21-21-21-21,1-2-4-5,16768,valid
1338,idle,,1,2026-09-11T08:19:25.001865+09:00,2026-09-11T08:20:25.002534+09:00,60.000604,0,290,5.972869115523193,,,,,,,,,,,,,valid
1339,idle,,2,2026-09-11T08:21:25.004077+09:00,2026-09-11T08:22:25.004723+09:00,60.000615,0,291,6.034147906624889,,,,,,,,,,,,,valid
1340,idle,,3,2026-09-11T08:23:25.007049+09:00,2026-09-11T08:24:25.007437+09:00,60.000354,0,292,5.876510090001764,,,,,,,,,,,,,valid
