Date,Time,"P-core 8 T0 Effective Clock [MHz]","P-core 8 T0 Usage [%]","Total CPU Usage [%]","CPU Package [¡ÆC]","CPU Package Power [W]",
25.8.2026,8:53:46.013,29.1,0.0,3.8,81,9.930,
25.8.2026,8:53:46.219,20.0,5.6,3.7,60,12.169,
25.8.2026,8:53:46.427,45.0,0.0,6.3,60,9.286,
25.8.2026,8:53:46.632,52.0,0.0,2.1,59,11.115,
25.8.2026,8:53:46.827,46.6,12.0,2.5,61,8.527,
25.8.2026,8:53:47.033,66.2,6.4,5.0,59,10.805,
25.8.2026,8:53:47.240,42.5,0.0,4.8,56,11.253,
25.8.2026,8:53:47.445,44.1,0.0,1.6,60,11.756,
25.8.2026,8:53:47.637,39.6,0.0,3.5,59,11.063,
25.8.2026,8:53:47.844,40.4,12.3,4.1,57,10.672,
25.8.2026,8:53:48.053,57.7,6.9,6.0,60,10.263,
25.8.2026,8:53:48.258,24.5,0.0,1.4,55,10.570,
25.8.2026,8:53:48.451,41.1,0.0,2.3,59,7.864,
25.8.2026,8:53:48.657,53.0,0.0,9.2,59,11.280,
25.8.2026,8:53:48.861,28.5,0.0,3.8,58,15.814,
25.8.2026,8:53:49.070,58.4,0.2,6.3,58,8.150,
25.8.2026,8:53:49.276,46.2,6.8,3.0,58,11.291,
25.8.2026,8:53:49.465,30.7,0.0,2.6,57,10.907,
25.8.2026,8:53:49.674,34.3,0.0,6.2,58,10.078,
25.8.2026,8:53:49.883,24.3,0.0,2.7,57,10.841,
25.8.2026,8:53:50.078,57.0,12.5,3.1,55,7.694,
25.8.2026,8:53:50.282,23.2,0.0,4.3,60,8.061,
25.8.2026,8:53:50.488,24.9,6.1,5.8,61,9.965,
25.8.2026,8:53:50.694,29.2,0.0,2.3,59,9.881,
25.8.2026,8:53:50.887,33.8,12.3,2.7,63,11.391,
25.8.2026,8:53:51.091,35.6,0.0,1.9,59,11.272,
25.8.2026,8:53:51.298,57.2,7.4,7.2,59,12.538,
25.8.2026,8:53:51.504,51.4,0.0,3.5,59,12.263,
25.8.2026,8:53:51.714,23.0,0.0,1.6,59,8.740,
25.8.2026,8:53:51.904,23.0,0.0,1.6,58,9.719,
25.8.2026,8:53:52.108,30.2,13.0,3.8,58,8.836,
25.8.2026,8:53:52.316,51.1,6.7,6.0,60,12.553,
25.8.2026,8:53:52.523,31.4,0.0,2.7,89,11.985,
25.8.2026,8:53:52.728,951.2,18.8,18.8,93,28.387,
25.8.2026,8:53:52.934,436.6,6.6,27.4,92,41.199,
25.8.2026,8:53:53.123,353.1,10.6,22.5,96,41.056,
25.8.2026,8:53:53.328,403.2,11.6,23.7,93,38.766,
25.8.2026,8:53:53.530,994.4,21.4,19.4,91,35.890,
25.8.2026,8:53:53.739,949.0,28.6,15.6,94,31.949,
25.8.2026,8:53:53.945,791.8,18.3,15.9,95,29.354,
25.8.2026,8:53:54.151,125.2,0.9,8.7,91,20.978,
25.8.2026,8:53:54.339,130.3,0.0,7.7,94,18.523,
25.8.2026,8:53:54.546,99.7,8.3,8.9,94,21.805,
25.8.2026,8:53:54.757,72.5,6.7,13.3,96,20.351,
25.8.2026,8:53:54.961,54.0,0.0,8.1,78,16.706,
25.8.2026,8:53:55.165,87.5,15.1,13.5,60,20.529,
25.8.2026,8:53:55.358,108.2,1.3,1.9,59,20.529,
25.8.2026,8:53:55.562,55.2,0.0,2.3,59,12.443,
25.8.2026,8:53:55.768,71.1,13.3,5.6,57,9.076,
25.8.2026,8:53:55.976,31.4,0.0,5.4,58,10.813,
25.8.2026,8:53:56.183,51.6,12.4,3.0,63,13.576,
25.8.2026,8:53:56.391,36.0,0.0,3.2,60,9.841,
25.8.2026,8:53:56.597,31.7,0.0,3.9,79,10.537,
25.8.2026,8:53:56.802,23.0,12.1,8.8,59,10.543,
25.8.2026,8:53:56.996,78.2,0.0,2.7,59,13.063,
25.8.2026,8:53:57.203,29.8,0.0,2.0,83,11.745,
25.8.2026,8:53:57.411,46.8,12.9,8.2,66,10.009,
25.8.2026,8:53:57.615,68.1,0.0,10.6,90,13.899,
25.8.2026,8:53:57.817,45.1,0.1,8.5,90,21.938,
25.8.2026,8:53:58.027,59.2,7.4,10.9,91,20.179,
25.8.2026,8:53:58.215,52.3,0.0,9.0,94,25.014,
25.8.2026,8:53:58.419,43.3,0.0,9.3,94,18.503,
25.8.2026,8:53:58.628,49.0,0.2,9.1,94,20.365,
25.8.2026,8:53:58.833,39.0,6.8,17.1,90,20.291,
25.8.2026,8:53:59.038,57.1,13.1,8.2,92,18.006,
25.8.2026,8:53:59.243,178.3,0.0,5.8,67,16.749,
25.8.2026,8:53:59.435,43.3,0.0,3.0,69,12.720,
25.8.2026,8:53:59.642,26.5,0.0,2.9,60,20.575,
25.8.2026,8:53:59.848,20.5,6.1,7.4,60,10.160,
25.8.2026,8:54:0.058,12.4,11.0,2.3,65,12.356,
25.8.2026,8:54:0.267,31.6,0.0,4.8,62,11.119,
25.8.2026,8:54:0.473,22.0,0.0,5.4,61,10.901,
25.8.2026,8:54:0.679,16.6,0.0,5.1,59,11.210,
25.8.2026,8:54:0.883,33.2,0.0,6.7,85,11.808,
25.8.2026,8:54:1.073,23.5,6.1,4.3,62,15.595,
25.8.2026,8:54:1.280,35.9,6.7,4.1,61,11.626,
25.8.2026,8:54:1.488,36.2,0.0,4.4,58,11.121,
25.8.2026,8:54:1.698,48.8,0.0,4.5,59,9.927,
25.8.2026,8:54:1.885,56.7,7.2,2.5,60,13.594,
25.8.2026,8:54:2.094,24.8,0.0,2.9,60,10.520,
25.8.2026,8:54:2.303,99.2,13.9,6.7,59,10.140,
25.8.2026,8:54:2.508,51.7,0.0,3.6,59,10.786,
25.8.2026,8:54:2.698,25.7,0.0,3.1,59,9.943,
25.8.2026,8:54:2.907,62.7,0.7,1.7,60,13.995,
25.8.2026,8:54:3.116,32.4,5.0,6.7,57,11.268,
25.8.2026,8:54:3.323,44.3,0.0,2.3,61,9.203,
25.8.2026,8:54:3.531,37.3,5.0,4.9,58,11.412,
25.8.2026,8:54:3.738,71.8,0.6,3.5,59,9.940,
25.8.2026,8:54:3.945,37.8,6.0,5.5,59,10.644,
25.8.2026,8:54:4.135,42.6,0.0,1.3,59,11.754,
25.8.2026,8:54:4.343,71.8,0.8,3.4,57,9.602,
25.8.2026,8:54:4.550,49.8,12.7,6.5,60,10.745,
25.8.2026,8:54:4.755,78.8,6.9,5.3,59,9.337,
25.8.2026,8:54:4.965,57.8,0.0,5.1,61,10.517,
25.8.2026,8:54:5.169,41.3,0.0,3.9,60,15.663,
25.8.2026,8:54:5.377,15.8,5.3,5.9,59,10.990,
25.8.2026,8:54:5.586,35.3,11.8,4.0,57,10.427,
25.8.2026,8:54:5.776,63.2,0.0,2.8,77,9.780,
25.8.2026,8:54:5.984,54.8,6.8,2.2,65,15.106,
25.8.2026,8:54:6.188,36.2,0.0,3.3,62,11.151,
25.8.2026,8:54:6.396,81.1,7.8,6.9,61,11.344,
25.8.2026,8:54:6.601,20.7,0.0,1.8,66,8.978,
25.8.2026,8:54:6.806,26.6,0.0,2.1,60,10.488,
25.8.2026,8:54:7.016,16.3,5.2,2.7,61,11.678,
25.8.2026,8:54:7.222,17.6,6.1,9.0,61,9.808,
25.8.2026,8:54:7.429,85.1,0.0,2.1,61,10.703,
25.8.2026,8:54:7.619,18.9,0.0,2.7,59,11.075,
25.8.2026,8:54:7.827,18.5,5.5,2.5,57,9.851,
25.8.2026,8:54:8.032,22.3,6.3,9.5,59,10.515,
25.8.2026,8:54:8.240,19.5,0.0,2.0,59,10.790,
25.8.2026,8:54:8.447,36.6,0.0,2.0,55,12.782,
25.8.2026,8:54:8.638,36.6,0.0,2.0,57,9.500,
25.8.2026,8:54:8.850,40.2,5.3,7.1,60,10.489,
25.8.2026,8:54:9.054,90.4,6.0,7.4,56,10.424,
25.8.2026,8:54:9.249,57.7,0.0,7.1,59,12.041,
25.8.2026,8:54:9.452,57.4,12.5,3.7,61,10.687,
25.8.2026,8:54:9.662,66.3,0.1,5.5,59,9.791,
25.8.2026,8:54:9.866,24.0,6.4,3.0,59,11.146,
25.8.2026,8:54:10.073,21.2,0.0,4.9,60,9.813,
25.8.2026,8:54:10.263,40.1,0.0,1.7,58,11.292,
25.8.2026,8:54:10.472,92.7,0.2,4.6,56,10.936,
25.8.2026,8:54:10.680,62.1,0.0,6.3,58,11.155,
25.8.2026,8:54:10.883,24.7,0.0,1.7,60,12.005,
25.8.2026,8:54:11.074,19.4,0.0,3.5,59,12.005,
25.8.2026,8:54:11.282,37.1,13.0,6.5,57,11.677,
25.8.2026,8:54:11.487,50.4,6.1,4.1,58,9.808,
25.8.2026,8:54:11.693,195.5,3.6,7.3,61,8.973,
25.8.2026,8:54:11.900,114.0,1.4,2.5,69,11.629,
25.8.2026,8:54:12.089,336.2,7.0,7.5,69,15.323,
25.8.2026,8:54:12.302,338.8,3.1,7.8,85,14.541,
25.8.2026,8:54:12.509,258.2,4.9,4.1,80,21.275,
25.8.2026,8:54:12.698,74.7,0.1,6.2,83,18.516,
25.8.2026,8:54:12.907,54.7,0.2,1.9,64,11.974,
25.8.2026,8:54:13.115,60.4,6.5,7.0,79,9.506,
25.8.2026,8:54:13.323,56.2,0.0,4.2,65,12.249,
25.8.2026,8:54:13.530,1695.1,44.5,36.2,97,13.500,
25.8.2026,8:54:13.715,1175.8,27.6,43.9,93,31.792,
25.8.2026,8:54:13.925,816.4,18.2,36.7,95,42.452,
25.8.2026,8:54:14.126,1435.9,33.8,41.6,94,45.923,
25.8.2026,8:54:14.334,1966.1,53.9,39.1,95,50.869,
25.8.2026,8:54:14.535,1686.2,37.8,27.5,79,40.905,
25.8.2026,8:54:14.744,761.3,17.8,11.7,87,41.528,
25.8.2026,8:54:14.936,534.2,17.7,22.9,98,34.633,
25.8.2026,8:54:15.144,403.4,0.0,22.4,94,38.904,
25.8.2026,8:54:15.346,975.5,38.2,29.0,92,35.708,
25.8.2026,8:54:15.551,468.9,8.5,13.3,90,39.406,
25.8.2026,8:54:15.759,165.5,0.0,6.2,83,29.990,
25.8.2026,8:54:15.950,152.0,8.1,10.3,95,28.785,
25.8.2026,8:54:16.155,125.2,2.0,7.6,95,25.694,
25.8.2026,8:54:16.364,785.1,23.2,11.8,96,22.047,
25.8.2026,8:54:16.566,103.0,0.0,9.1,96,17.864,
25.8.2026,8:54:16.775,100.5,0.4,7.3,94,20.791,
25.8.2026,8:54:16.966,79.1,7.4,12.0,95,19.078,
25.8.2026,8:54:17.169,31.1,0.0,8.3,95,17.324,
25.8.2026,8:54:17.379,65.7,0.0,8.6,93,19.625,
25.8.2026,8:54:17.587,168.7,9.3,12.1,91,16.522,
25.8.2026,8:54:17.788,418.2,8.3,7.5,83,20.737,
25.8.2026,8:54:17.982,735.9,9.2,7.4,96,24.893,
25.8.2026,8:54:18.186,1885.2,51.9,9.4,96,24.684,
25.8.2026,8:54:18.393,1528.9,44.7,14.9,84,21.420,
25.8.2026,8:54:18.596,46.8,0.0,11.8,95,35.322,
25.8.2026,8:54:18.802,2553.9,66.5,11.0,85,29.918,
25.8.2026,8:54:19.008,1511.5,35.0,7.4,96,22.758,
25.8.2026,8:54:19.203,85.4,0.0,7.3,95,24.782,
25.8.2026,8:54:19.409,1134.6,27.8,11.8,77,20.479,
25.8.2026,8:54:19.615,224.0,11.1,12.6,94,23.243,
25.8.2026,8:54:19.815,61.7,0.6,9.2,94,22.098,
25.8.2026,8:54:20.026,72.3,0.0,11.5,92,22.319,
25.8.2026,8:54:20.231,37.7,0.0,13.5,95,22.597,
25.8.2026,8:54:20.419,371.5,14.4,15.9,93,20.205,
25.8.2026,8:54:20.627,724.9,17.3,14.8,81,24.429,
25.8.2026,8:54:20.832,528.6,11.6,15.4,94,32.262,
25.8.2026,8:54:21.036,290.2,5.4,17.5,94,29.222,
25.8.2026,8:54:21.236,123.7,10.0,15.1,89,29.708,
25.8.2026,8:54:21.446,115.5,2.1,17.1,96,29.042,
25.8.2026,8:54:21.648,146.1,0.0,10.6,90,27.484,
25.8.2026,8:54:21.854,49.1,6.9,9.1,89,22.628,
25.8.2026,8:54:22.046,107.4,1.5,9.0,90,19.893,
25.8.2026,8:54:22.252,86.4,0.7,9.0,85,21.622,
25.8.2026,8:54:22.453,190.1,3.9,15.5,85,23.016,
25.8.2026,8:54:22.659,114.3,2.2,12.6,89,22.668,
25.8.2026,8:54:22.867,17.4,0.0,4.6,67,26.056,
25.8.2026,8:54:23.058,17.4,0.0,4.6,65,9.898,
25.8.2026,8:54:23.266,23.0,0.0,1.7,67,9.257,
25.8.2026,8:54:23.472,27.3,5.9,2.5,64,8.276,
25.8.2026,8:54:23.681,45.9,7.6,4.4,65,11.599,
25.8.2026,8:54:23.886,93.7,1.1,7.4,67,18.201,
25.8.2026,8:54:24.073,79.9,0.2,2.6,66,12.033,
25.8.2026,8:54:24.279,45.4,0.0,3.0,65,12.205,
25.8.2026,8:54:24.488,125.8,2.6,2.2,65,12.276,
25.8.2026,8:54:24.695,49.1,0.0,8.4,64,11.537,
25.8.2026,8:54:24.900,65.0,0.1,2.5,69,10.946,
25.8.2026,8:54:25.105,39.6,0.0,10.6,69,24.573,
25.8.2026,8:54:25.295,85.5,1.2,3.6,67,24.573,
25.8.2026,8:54:25.501,146.9,8.2,2.9,69,20.983,
25.8.2026,8:54:25.708,75.4,0.0,5.3,64,13.496,
25.8.2026,8:54:25.915,23.3,0.0,4.8,65,11.410,
25.8.2026,8:54:26.103,49.8,6.7,3.2,65,11.209,
25.8.2026,8:54:26.310,28.9,0.0,3.7,80,12.682,
25.8.2026,8:54:26.515,94.7,0.7,2.0,86,11.756,
25.8.2026,8:54:26.721,56.8,6.8,5.1,91,11.188,
25.8.2026,8:54:26.931,27.3,0.0,7.3,91,10.658,
25.8.2026,8:54:27.122,86.6,7.2,3.9,88,16.743,
25.8.2026,8:54:27.327,34.5,0.0,1.5,70,12.875,
25.8.2026,8:54:27.535,86.8,7.3,4.7,67,11.383,
25.8.2026,8:54:27.740,33.0,0.0,4.5,72,8.714,
25.8.2026,8:54:27.934,38.4,0.0,2.3,74,9.557,
25.8.2026,8:54:28.138,24.3,0.0,1.6,66,10.506,
25.8.2026,8:54:28.345,51.7,6.6,5.6,65,10.823,
25.8.2026,8:54:28.551,58.9,7.0,5.0,65,11.845,
25.8.2026,8:54:28.757,38.7,0.0,2.6,67,10.696,
25.8.2026,8:54:28.949,49.6,0.0,1.7,65,12.405,
25.8.2026,8:54:29.158,37.0,11.7,5.1,62,10.274,
25.8.2026,8:54:29.364,51.3,0.0,5.8,63,10.566,
25.8.2026,8:54:29.570,38.7,0.0,1.6,63,13.110,
25.8.2026,8:54:29.762,40.1,0.0,1.9,63,9.295,
25.8.2026,8:54:29.969,28.9,6.2,5.5,63,11.160,
25.8.2026,8:54:30.176,25.8,5.9,4.6,63,10.764,
25.8.2026,8:54:30.384,62.4,0.0,4.8,62,10.061,
25.8.2026,8:54:30.575,48.9,0.0,1.4,63,9.721,
25.8.2026,8:54:30.780,31.7,0.0,3.8,63,9.663,
25.8.2026,8:54:30.988,60.3,13.4,14.3,63,10.460,
25.8.2026,8:54:31.192,41.5,0.0,2.2,62,14.191,
25.8.2026,8:54:31.398,75.0,0.0,5.5,63,11.722,
25.8.2026,8:54:31.606,87.8,7.3,1.9,63,11.701,
25.8.2026,8:54:31.808,68.0,0.0,2.6,62,9.201,
25.8.2026,8:54:32.017,32.1,6.1,4.2,63,13.284,
25.8.2026,8:54:32.225,25.7,5.9,4.9,59,9.542,
25.8.2026,8:54:32.419,34.2,0.0,2.0,62,10.725,
25.8.2026,8:54:32.625,31.4,5.3,3.9,61,9.019,
25.8.2026,8:54:32.834,50.8,0.0,5.6,62,8.218,
25.8.2026,8:54:33.039,28.8,0.0,1.4,60,9.848,
25.8.2026,8:54:33.232,45.3,0.0,1.8,61,9.088,
25.8.2026,8:54:33.438,24.9,4.6,3.7,63,10.206,
25.8.2026,8:54:33.646,51.8,0.2,5.2,62,9.810,
25.8.2026,8:54:33.853,22.8,0.0,2.4,64,10.252,
25.8.2026,8:54:34.063,29.7,0.0,1.8,66,9.863,
25.8.2026,8:54:34.269,26.4,5.1,5.1,61,11.323,
25.8.2026,8:54:34.479,40.9,0.0,3.6,59,8.947,
25.8.2026,8:54:34.667,93.0,7.9,4.0,77,9.848,
25.8.2026,8:54:34.873,51.0,0.0,5.4,93,12.471,
25.8.2026,8:54:35.081,90.1,0.0,5.9,60,13.701,
25.8.2026,8:54:35.290,32.0,0.0,3.8,63,10.692,
25.8.2026,8:54:35.481,36.8,0.0,1.8,61,13.982,
25.8.2026,8:54:35.688,29.4,6.1,4.7,62,10.796,
25.8.2026,8:54:35.894,33.9,6.7,5.6,62,10.024,
25.8.2026,8:54:36.101,32.1,0.0,2.2,62,10.689,
25.8.2026,8:54:36.295,32.1,0.0,2.2,59,9.169,
25.8.2026,8:54:36.500,40.3,0.0,2.0,58,10.281,
25.8.2026,8:54:36.712,62.3,6.1,4.1,58,8.835,
25.8.2026,8:54:36.915,29.7,0.0,3.8,60,9.771,
25.8.2026,8:54:37.109,27.2,0.0,1.9,60,12.251,
25.8.2026,8:54:37.319,24.6,4.7,6.3,60,9.310,
25.8.2026,8:54:37.526,43.5,0.0,4.8,58,10.293,
25.8.2026,8:54:37.717,46.2,0.0,1.8,57,10.293,
25.8.2026,8:54:37.922,58.4,6.8,3.6,58,7.728,
25.8.2026,8:54:38.130,49.9,6.3,3.9,60,11.640,
25.8.2026,8:54:38.325,67.4,0.0,3.5,60,10.143,
25.8.2026,8:54:38.531,21.7,0.0,2.1,80,9.551,
25.8.2026,8:54:38.741,56.5,6.0,7.1,84,9.524,
25.8.2026,8:54:38.946,71.8,6.9,2.6,84,8.344,
25.8.2026,8:54:39.135,55.4,0.0,5.8,88,11.235,
25.8.2026,8:54:39.343,227.4,9.9,5.1,62,17.285,
25.8.2026,8:54:39.552,59.3,0.0,5.4,79,9.706,
25.8.2026,8:54:39.759,66.7,0.0,2.1,63,10.861,
25.8.2026,8:54:39.951,36.2,5.6,7.7,69,11.498,
25.8.2026,8:54:40.159,51.3,0.0,1.6,61,10.698,
25.8.2026,8:54:40.363,34.0,6.4,6.5,64,10.314,
25.8.2026,8:54:40.570,59.8,0.0,3.2,65,9.883,
25.8.2026,8:54:40.762,27.2,0.0,1.4,58,10.491,
25.8.2026,8:54:40.971,44.5,6.2,3.3,59,9.886,
25.8.2026,8:54:41.176,28.4,0.0,4.3,59,10.466,
25.8.2026,8:54:41.385,46.1,0.0,5.8,59,10.547,
25.8.2026,8:54:41.590,42.9,0.0,2.2,61,10.920,
25.8.2026,8:54:41.803,22.4,4.7,4.3,59,12.144,
25.8.2026,8:54:42.010,30.2,0.0,3.7,58,9.635,
25.8.2026,8:54:42.201,47.9,0.0,2.1,60,9.132,
25.8.2026,8:54:42.410,27.2,5.4,4.6,58,11.275,
25.8.2026,8:54:42.619,22.1,0.0,3.9,59,9.164,
25.8.2026,8:54:42.809,31.0,0.0,2.0,58,8.772,
25.8.2026,8:54:43.021,44.8,10.1,5.0,58,8.214,
25.8.2026,8:54:43.227,165.5,3.5,9.7,56,9.256,
25.8.2026,8:54:43.417,21.5,0.0,2.9,58,10.574,
25.8.2026,8:54:43.629,55.5,5.7,10.2,58,9.615,
25.8.2026,8:54:43.832,44.0,0.1,6.8,61,9.298,
25.8.2026,8:54:44.039,77.6,0.0,1.4,61,10.375,
25.8.2026,8:54:44.233,43.0,5.6,4.6,58,10.383,
25.8.2026,8:54:44.439,50.9,0.3,6.5,90,12.742,
25.8.2026,8:54:44.645,26.6,5.7,6.4,59,15.755,
25.8.2026,8:54:44.852,73.6,0.0,2.7,62,8.738,
25.8.2026,8:54:45.045,20.1,0.0,4.7,59,9.069,
25.8.2026,8:54:45.252,83.0,12.8,6.5,59,10.270,
25.8.2026,8:54:45.460,17.2,0.0,3.0,59,11.523,
25.8.2026,8:54:45.654,13.8,5.0,5.4,57,10.109,
25.8.2026,8:54:45.857,20.1,0.0,3.1,60,9.650,
25.8.2026,8:54:46.065,41.4,12.4,5.0,60,11.874,
25.8.2026,8:54:46.275,25.1,0.0,3.5,56,11.208,
25.8.2026,8:54:46.484,66.7,18.3,5.0,56,10.524,
25.8.2026,8:54:46.689,49.7,0.0,6.1,57,10.582,
25.8.2026,8:54:46.897,32.9,17.7,5.9,60,10.520,
25.8.2026,8:54:47.092,27.1,0.0,2.5,56,12.961,
25.8.2026,8:54:47.300,23.0,17.5,6.2,55,9.009,
25.8.2026,8:54:47.506,27.8,0.0,4.3,58,9.036,
25.8.2026,8:54:47.714,27.0,5.6,1.8,58,10.401,
25.8.2026,8:54:47.926,22.4,0.0,4.7,58,10.401,
25.8.2026,8:54:48.131,20.4,31.2,8.0,58,9.829,
25.8.2026,8:54:48.322,105.4,6.9,2.4,57,8.330,
25.8.2026,8:54:48.531,108.8,0.0,7.1,57,16.529,
25.8.2026,8:54:48.738,25.5,0.0,4.3,58,10.684,
25.8.2026,8:54:48.947,22.4,12.0,4.8,55,8.921,
25.8.2026,8:54:49.138,22.4,12.0,4.8,71,8.921,
25.8.2026,8:54:49.342,119.2,5.7,5.2,72,12.702,
25.8.2026,8:54:49.551,460.7,11.5,10.3,78,30.203,
25.8.2026,8:54:49.755,234.3,11.5,12.5,67,27.096,
25.8.2026,8:54:49.962,58.1,0.0,9.4,60,23.811,
25.8.2026,8:54:50.167,40.2,0.0,3.4,59,11.132,
25.8.2026,8:54:50.374,34.3,0.0,2.8,59,12.594,
25.8.2026,8:54:50.577,28.3,0.0,3.5,85,14.962,
25.8.2026,8:54:50.784,99.8,23.9,9.8,89,12.913,
25.8.2026,8:54:50.991,57.1,0.0,11.7,92,18.405,
25.8.2026,8:54:51.196,87.5,19.8,12.1,89,23.622,
25.8.2026,8:54:51.402,42.6,12.6,11.8,91,18.811,
25.8.2026,8:54:51.590,95.6,8.7,8.8,91,19.321,
25.8.2026,8:54:51.799,61.6,1.3,15.6,94,23.698,
25.8.2026,8:54:52.002,68.0,0.0,6.3,89,9.960,
25.8.2026,8:54:52.207,38.3,12.5,12.5,95,9.960,
25.8.2026,8:54:52.415,87.2,0.7,10.2,68,17.057,
25.8.2026,8:54:52.620,78.2,0.0,5.4,88,17.057,
25.8.2026,8:54:52.827,100.3,8.0,7.0,88,12.427,
25.8.2026,8:54:53.033,33.6,6.3,4.2,85,10.184,
25.8.2026,8:54:53.244,48.4,0.0,3.3,87,13.264,
25.8.2026,8:54:53.450,70.6,0.6,5.8,86,13.581,
25.8.2026,8:54:53.639,22.1,0.0,2.6,82,9.800,
25.8.2026,8:54:53.847,64.1,0.0,3.2,66,12.073,
25.8.2026,8:54:54.051,22.7,11.7,6.7,64,9.211,
25.8.2026,8:54:54.261,80.0,7.6,3.8,67,12.321,
25.8.2026,8:54:54.450,31.6,0.0,4.4,73,10.911,
25.8.2026,8:54:54.658,22.7,0.0,2.0,60,10.410,
25.8.2026,8:54:54.863,46.5,0.0,4.5,65,12.276,
25.8.2026,8:54:55.069,46.5,0.0,4.5,69,16.623,
25.8.2026,8:54:55.275,47.8,13.5,10.8,70,14.166,
25.8.2026,8:54:55.464,47.8,13.5,10.8,69,14.166,
25.8.2026,8:54:55.670,47.8,13.5,10.8,69,14.166,
25.8.2026,8:54:55.878,47.8,13.5,10.8,69,14.166,
25.8.2026,8:54:56.082,47.8,13.5,10.8,75,14.166,
25.8.2026,8:54:56.288,47.8,13.5,10.8,69,14.166,
25.8.2026,8:54:56.494,47.8,13.5,10.8,69,14.166,
25.8.2026,8:54:56.701,47.8,13.5,10.8,81,14.166,
25.8.2026,8:54:56.907,47.8,13.5,10.8,70,14.166,
25.8.2026,8:54:57.112,30.0,13.2,8.1,69,14.166,
25.8.2026,8:54:57.317,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:57.524,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:57.731,30.0,13.2,8.1,68,13.103,
25.8.2026,8:54:57.935,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:58.140,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:58.347,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:58.551,30.0,13.2,8.1,67,13.103,
25.8.2026,8:54:58.757,30.0,13.2,8.1,68,13.103,
25.8.2026,8:54:58.949,30.0,13.2,8.1,69,13.103,
25.8.2026,8:54:59.154,38.6,1.7,8.2,68,12.268,
25.8.2026,8:54:59.361,38.6,1.7,8.2,70,12.268,
25.8.2026,8:54:59.565,38.6,1.7,8.2,68,12.268,
25.8.2026,8:54:59.772,38.6,1.7,8.2,69,12.268,
25.8.2026,8:54:59.978,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:0.181,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:0.373,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:0.579,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:0.784,38.6,1.7,8.2,90,12.268,
25.8.2026,8:55:0.990,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:1.197,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:1.387,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:1.593,38.6,1.7,8.2,67,12.268,
25.8.2026,8:55:1.797,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:2.005,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:2.210,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:2.415,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:2.606,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:2.812,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:3.019,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:3.225,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:3.433,38.6,1.7,8.2,69,12.268,
25.8.2026,8:55:3.619,38.6,1.7,8.2,67,12.268,
25.8.2026,8:55:3.825,38.6,1.7,8.2,68,12.268,
25.8.2026,8:55:4.032,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:4.238,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:4.444,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:4.646,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:4.854,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:5.042,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:5.248,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:5.456,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:5.660,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:5.867,46.2,0.3,7.2,69,12.738,
25.8.2026,8:55:6.071,46.2,0.3,7.2,68,12.738,
25.8.2026,8:55:6.263,46.2,0.3,7.2,68,12.738,
25.8.2026,8:55:6.471,32.9,1.3,7.7,68,12.135,
25.8.2026,8:55:6.674,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:6.883,32.9,1.3,7.7,68,12.135,
25.8.2026,8:55:7.072,32.9,1.3,7.7,68,12.135,
25.8.2026,8:55:7.281,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:7.486,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:7.689,32.9,1.3,7.7,68,12.135,
25.8.2026,8:55:7.895,32.9,1.3,7.7,68,12.135,
25.8.2026,8:55:8.105,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:8.293,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:8.498,32.9,1.3,7.7,69,12.135,
25.8.2026,8:55:8.704,32.5,0.8,7.8,69,12.135,
25.8.2026,8:55:8.910,32.5,0.8,7.8,69,13.017,
25.8.2026,8:55:9.115,32.5,0.8,7.8,74,13.017,
