Date,Time,"CPU Package Power [W]","Total CPU Usage [%]","Core 0 Clock [MHz]","CPU Package [¡ÆC]",
31.8.2026,21:7:4.857,7.855,7.5,4699.7,40,
31.8.2026,21:7:5.061,8.417,5.6,4699.7,41,
31.8.2026,21:7:5.269,8.387,4.8,500.0,41,
31.8.2026,21:7:5.478,8.694,3.2,4699.7,41,
31.8.2026,21:7:5.682,8.003,7.5,4699.7,41,
31.8.2026,21:7:5.890,7.994,7.1,4699.7,41,
31.8.2026,21:7:6.099,8.064,2.6,4699.7,41,
31.8.2026,21:7:6.305,8.222,3.3,4099.7,40,
31.8.2026,21:7:6.499,7.897,3.3,4099.7,40,
31.8.2026,21:7:6.705,7.712,7.3,4099.7,40,
31.8.2026,21:7:6.917,8.080,2.9,4699.7,40,
31.8.2026,21:7:7.125,7.969,7.3,4099.7,40,
31.8.2026,21:7:7.331,7.935,5.1,4099.7,40,
31.8.2026,21:7:7.540,8.412,5.2,4099.7,41,
31.8.2026,21:7:7.729,7.976,5.0,4099.7,40,
31.8.2026,21:7:7.941,8.924,6.9,4699.7,73,
31.8.2026,21:7:8.147,8.036,5.5,4099.7,73,
31.8.2026,21:7:8.354,8.072,2.5,4699.7,73,
31.8.2026,21:7:8.564,7.911,10.5,4099.7,74,
31.8.2026,21:7:8.777,7.634,2.7,4099.7,67,
31.8.2026,21:7:8.969,6.831,3.0,4699.7,41,
31.8.2026,21:7:9.178,8.859,9.7,4699.7,73,
31.8.2026,21:7:9.384,7.787,3.1,4099.7,68,
31.8.2026,21:7:9.577,8.441,5.8,4099.7,67,
31.8.2026,21:7:9.783,8.648,7.3,4099.7,50,
31.8.2026,21:7:9.991,7.884,3.3,4699.7,53,
31.8.2026,21:7:10.198,7.982,5.2,4699.7,58,
31.8.2026,21:7:10.406,7.787,5.3,4699.7,68,
31.8.2026,21:7:10.613,7.971,5.9,4599.7,60,
31.8.2026,21:7:10.820,7.782,2.3,4099.7,61,
31.8.2026,21:7:11.017,8.230,3.5,4699.7,74,
31.8.2026,21:7:11.222,8.205,8.8,4099.7,44,
31.8.2026,21:7:11.428,8.870,4.7,4699.7,49,
31.8.2026,21:7:11.621,8.333,3.3,4699.7,51,
31.8.2026,21:7:11.828,7.989,10.3,4099.7,45,
31.8.2026,21:7:12.037,8.227,3.5,4699.7,42,
31.8.2026,21:7:12.242,7.901,2.6,4099.7,41,
31.8.2026,21:7:12.448,8.002,4.6,4699.7,41,
31.8.2026,21:7:12.658,9.021,10.4,4699.7,47,
31.8.2026,21:7:12.863,8.303,5.8,4699.7,45,
31.8.2026,21:7:13.075,8.220,3.7,4699.7,48,
31.8.2026,21:7:13.280,8.103,7.4,4099.7,47,
31.8.2026,21:7:13.491,8.818,3.9,4699.7,42,
31.8.2026,21:7:13.698,7.876,3.2,3299.8,45,
31.8.2026,21:7:13.909,8.054,8.4,4699.7,47,
31.8.2026,21:7:14.122,7.646,3.6,4099.7,42,
31.8.2026,21:7:14.335,8.107,7.3,4099.7,47,
31.8.2026,21:7:14.541,7.646,1.5,4099.7,42,
31.8.2026,21:7:14.736,8.119,8.4,4099.7,45,
31.8.2026,21:7:14.943,8.454,3.2,4699.7,44,
31.8.2026,21:7:15.149,7.991,7.0,4099.7,42,
31.8.2026,21:7:15.340,8.175,6.3,4099.7,44,
31.8.2026,21:7:15.547,9.137,5.6,4099.7,42,
31.8.2026,21:7:15.757,8.313,3.9,4099.7,42,
31.8.2026,21:7:15.953,8.162,1.5,4099.7,41,
31.8.2026,21:7:16.160,8.144,4.3,4699.7,41,
31.8.2026,21:7:16.366,7.961,7.5,4099.7,41,
31.8.2026,21:7:16.558,7.961,2.6,4699.7,41,
31.8.2026,21:7:16.764,8.212,9.5,4099.7,42,
31.8.2026,21:7:16.973,8.212,4.8,4699.7,41,
31.8.2026,21:7:17.178,8.158,4.7,4699.7,40,
31.8.2026,21:7:17.383,8.030,3.9,4699.7,41,
31.8.2026,21:7:17.577,8.741,5.1,4699.7,41,
31.8.2026,21:7:17.784,7.787,8.3,4099.7,41,
31.8.2026,21:7:17.992,8.146,5.4,4699.7,41,
31.8.2026,21:7:18.185,7.953,1.8,4699.7,41,
31.8.2026,21:7:18.390,8.246,11.5,4099.7,41,
31.8.2026,21:7:18.598,7.956,5.2,4099.7,42,
31.8.2026,21:7:18.811,8.001,3.9,4099.7,41,
31.8.2026,21:7:19.021,8.038,6.1,4699.7,40,
31.8.2026,21:7:19.227,7.867,4.3,4099.7,42,
31.8.2026,21:7:19.433,7.855,4.8,4099.7,41,
31.8.2026,21:7:19.643,8.820,7.9,4099.7,41,
31.8.2026,21:7:19.848,7.543,3.7,4099.7,40,
31.8.2026,21:7:20.055,7.552,4.1,4099.7,41,
31.8.2026,21:7:20.249,7.931,6.9,4099.7,41,
31.8.2026,21:7:20.454,8.231,5.2,4099.7,41,
31.8.2026,21:7:20.664,8.444,4.7,4099.7,41,
31.8.2026,21:7:20.855,8.038,5.6,4099.7,41,
31.8.2026,21:7:21.063,8.369,4.3,4699.7,41,
31.8.2026,21:7:21.271,8.221,6.0,4099.7,41,
31.8.2026,21:7:21.476,8.110,5.3,4699.7,41,
31.8.2026,21:7:21.668,8.436,7.7,4099.7,41,
31.8.2026,21:7:21.877,8.031,4.0,4099.7,41,
31.8.2026,21:7:22.086,7.722,2.6,4699.7,41,
31.8.2026,21:7:22.277,8.213,10.5,4099.7,40,
31.8.2026,21:7:22.484,8.380,2.7,4099.7,41,
31.8.2026,21:7:22.690,7.845,2.9,4699.7,40,
31.8.2026,21:7:22.899,8.186,3.4,1399.9,40,
31.8.2026,21:7:23.105,7.851,7.1,4699.7,41,
31.8.2026,21:7:23.315,8.161,3.4,4099.7,40,
31.8.2026,21:7:23.519,8.266,6.0,4699.7,41,
31.8.2026,21:7:23.727,9.357,5.3,4699.7,41,
31.8.2026,21:7:23.920,8.094,5.3,4699.7,40,
31.8.2026,21:7:24.128,7.436,3.2,4699.7,41,
31.8.2026,21:7:24.335,8.061,2.8,4099.7,41,
31.8.2026,21:7:24.526,8.108,2.8,4099.7,41,
31.8.2026,21:7:24.740,8.170,2.5,4699.7,41,
31.8.2026,21:7:24.947,7.993,4.5,4699.7,40,
31.8.2026,21:7:25.138,8.095,4.5,4699.7,40,
31.8.2026,21:7:25.345,8.025,5.0,4099.7,40,
31.8.2026,21:7:25.558,8.836,3.1,4099.7,41,
31.8.2026,21:7:25.748,7.887,3.1,4099.7,41,
31.8.2026,21:7:25.954,8.221,7.0,4099.7,42,
31.8.2026,21:7:26.164,8.690,9.2,4099.7,42,
31.8.2026,21:7:26.368,7.832,2.4,4099.7,41,
31.8.2026,21:7:26.560,7.865,6.3,4099.7,42,
31.8.2026,21:7:26.766,8.658,9.2,4099.7,67,
31.8.2026,21:7:26.978,8.018,5.0,4099.7,73,
31.8.2026,21:7:27.171,7.780,2.5,4699.7,75,
31.8.2026,21:7:27.383,8.746,10.9,500.0,73,
31.8.2026,21:7:27.575,8.746,3.2,1299.9,70,
31.8.2026,21:7:27.782,8.926,6.7,4099.7,46,
31.8.2026,21:7:27.989,8.281,6.0,4699.7,44,
31.8.2026,21:7:28.196,8.748,2.2,4099.7,44,
31.8.2026,21:7:28.387,7.954,2.4,4099.7,41,
31.8.2026,21:7:28.594,8.046,11.6,4099.7,44,
31.8.2026,21:7:28.801,8.512,4.4,4099.7,42,
31.8.2026,21:7:29.009,7.765,3.9,4699.7,41,
31.8.2026,21:7:29.199,8.573,3.9,4699.7,42,
31.8.2026,21:7:29.407,8.650,6.1,4099.7,42,
31.8.2026,21:7:29.616,8.448,8.4,4099.7,41,
31.8.2026,21:7:29.824,9.342,2.6,4699.7,41,
31.8.2026,21:7:30.041,8.260,9.8,4099.7,41,
31.8.2026,21:7:30.233,8.662,3.9,4699.7,42,
31.8.2026,21:7:30.439,8.479,4.9,4099.7,41,
31.8.2026,21:7:30.649,8.427,8.2,4099.7,42,
31.8.2026,21:7:30.842,8.345,5.6,4099.7,41,
31.8.2026,21:7:31.055,8.615,3.7,4699.7,41,
31.8.2026,21:7:31.260,8.447,2.9,4699.7,41,
31.8.2026,21:7:31.449,8.231,10.2,4099.7,41,
31.8.2026,21:7:31.660,8.253,4.0,4699.7,42,
31.8.2026,21:7:31.865,8.641,2.1,4699.7,42,
31.8.2026,21:7:32.072,7.928,2.3,1399.9,40,
31.8.2026,21:7:32.281,8.011,9.3,4699.7,42,
31.8.2026,21:7:32.494,8.124,4.8,4099.7,42,
31.8.2026,21:7:32.683,8.117,7.3,4099.7,42,
31.8.2026,21:7:32.891,8.179,3.0,4699.7,41,
31.8.2026,21:7:33.099,7.787,2.9,4699.7,41,
31.8.2026,21:7:33.306,7.910,3.5,4699.7,41,
31.8.2026,21:7:33.498,7.949,8.0,4099.7,41,
31.8.2026,21:7:33.706,8.517,3.1,4099.7,41,
31.8.2026,21:7:33.914,8.046,3.4,4099.7,41,
31.8.2026,21:7:34.105,7.800,10.1,4099.7,40,
31.8.2026,21:7:34.314,7.550,3.6,4099.7,41,
31.8.2026,21:7:34.520,8.290,3.3,4699.7,41,
31.8.2026,21:7:34.727,7.791,4.4,4099.7,41,
31.8.2026,21:7:34.918,8.107,6.9,4099.7,41,
31.8.2026,21:7:35.126,7.920,4.5,4099.7,40,
31.8.2026,21:7:35.336,8.036,4.0,4099.7,42,
31.8.2026,21:7:35.541,7.583,3.1,4699.7,41,
31.8.2026,21:7:35.737,8.862,8.1,4099.7,41,
31.8.2026,21:7:35.943,7.788,2.6,4699.7,41,
31.8.2026,21:7:36.148,8.060,4.5,4699.7,41,
31.8.2026,21:7:36.343,8.402,6.5,4699.7,42,
31.8.2026,21:7:36.547,8.122,4.0,4699.7,40,
31.8.2026,21:7:36.758,8.060,2.2,4699.7,40,
31.8.2026,21:7:36.957,7.358,8.5,4099.7,40,
31.8.2026,21:7:37.164,8.048,3.2,4099.7,41,
31.8.2026,21:7:37.356,8.259,3.2,4099.7,41,
31.8.2026,21:7:37.561,8.126,8.1,4099.7,41,
31.8.2026,21:7:37.773,7.655,1.3,4099.7,41,
31.8.2026,21:7:37.980,7.884,5.8,2299.8,41,
31.8.2026,21:7:38.191,8.471,4.4,4099.7,41,
31.8.2026,21:7:38.397,8.715,5.5,4699.7,41,
31.8.2026,21:7:38.593,8.715,5.5,4699.7,41,
31.8.2026,21:7:38.802,8.280,7.5,4099.7,42,
31.8.2026,21:7:39.007,7.778,4.4,4099.7,41,
31.8.2026,21:7:39.215,8.050,2.8,4099.7,42,
31.8.2026,21:7:39.404,7.474,2.8,4099.7,41,
31.8.2026,21:7:39.613,9.131,9.5,3699.8,73,
31.8.2026,21:7:39.820,9.131,3.2,4699.7,69,
31.8.2026,21:7:40.014,7.827,6.6,4099.7,73,
31.8.2026,21:7:40.228,8.862,9.2,1999.9,61,
31.8.2026,21:7:40.419,6.930,2.9,4099.7,73,
31.8.2026,21:7:40.629,8.886,10.9,4099.7,61,
31.8.2026,21:7:40.836,8.167,3.0,3299.8,62,
31.8.2026,21:7:41.027,8.457,3.2,1199.9,72,
31.8.2026,21:7:41.236,8.362,6.2,4699.7,43,
31.8.2026,21:7:41.443,8.187,6.2,4099.7,42,
31.8.2026,21:7:41.654,9.233,3.8,4099.7,48,
31.8.2026,21:7:41.859,8.484,9.8,4099.7,42,
31.8.2026,21:7:42.069,8.504,2.8,4099.7,45,
31.8.2026,21:7:42.273,8.837,4.4,4099.7,44,
31.8.2026,21:7:42.464,8.482,3.6,4099.7,48,
31.8.2026,21:7:42.671,8.721,9.3,4099.7,42,
31.8.2026,21:7:42.877,8.611,3.0,4099.7,41,
31.8.2026,21:7:43.086,8.594,4.1,4099.7,41,
31.8.2026,21:7:43.292,8.374,3.1,4099.7,41,
31.8.2026,21:7:43.499,7.991,7.2,4099.7,41,
31.8.2026,21:7:43.705,9.027,3.3,4699.7,42,
31.8.2026,21:7:43.917,8.616,4.4,4099.7,42,
31.8.2026,21:7:44.106,8.373,10.4,4099.7,42,
31.8.2026,21:7:44.319,8.095,2.1,4099.7,41,
31.8.2026,21:7:44.523,8.454,3.6,4699.7,41,
31.8.2026,21:7:44.715,7.822,3.9,4699.7,41,
31.8.2026,21:7:44.920,10.602,11.3,4699.7,41,
31.8.2026,21:7:45.129,8.032,4.1,3299.8,42,
31.8.2026,21:7:45.335,7.809,3.4,4099.7,41,
31.8.2026,21:7:45.543,8.209,4.8,4099.7,41,
31.8.2026,21:7:45.748,8.791,8.8,4099.7,41,
31.8.2026,21:7:45.956,8.690,3.1,500.0,42,
31.8.2026,21:7:46.165,7.938,1.9,4699.7,41,
31.8.2026,21:7:46.373,8.216,3.8,4699.7,41,
31.8.2026,21:7:46.583,7.456,9.5,4699.7,42,
31.8.2026,21:7:46.788,7.876,2.6,4699.7,40,
31.8.2026,21:7:46.994,8.520,3.9,4099.7,41,
31.8.2026,21:7:47.184,8.182,6.7,4699.7,41,
31.8.2026,21:7:47.392,8.223,5.7,4099.7,41,
31.8.2026,21:7:47.604,9.047,5.7,4699.7,43,
31.8.2026,21:7:47.793,8.140,6.7,4699.7,42,
31.8.2026,21:7:48.003,8.549,4.7,4099.7,42,
31.8.2026,21:7:48.207,8.364,3.9,4099.7,42,
31.8.2026,21:7:48.418,8.385,4.4,4099.7,41,
31.8.2026,21:7:48.610,8.343,10.9,4099.7,41,
31.8.2026,21:7:48.820,8.057,1.1,4099.7,40,
31.8.2026,21:7:49.012,9.714,9.4,4099.7,41,
31.8.2026,21:7:49.220,9.225,6.2,4099.7,41,
31.8.2026,21:7:49.425,9.924,6.3,4099.7,41,
31.8.2026,21:7:49.634,10.354,4.5,4099.7,41,
31.8.2026,21:7:49.826,8.223,10.2,4099.7,41,
31.8.2026,21:7:50.034,8.404,1.9,4099.7,41,
31.8.2026,21:7:50.229,8.404,9.3,4099.7,41,
31.8.2026,21:7:50.436,9.652,4.9,4099.7,42,
31.8.2026,21:7:50.643,9.418,3.6,4099.7,42,
31.8.2026,21:7:50.852,8.917,3.2,4099.7,42,
31.8.2026,21:7:51.044,8.916,12.0,4099.7,42,
31.8.2026,21:7:51.255,9.111,3.8,4099.7,41,
31.8.2026,21:7:51.464,9.118,4.0,4099.7,41,
31.8.2026,21:7:51.653,9.406,4.0,4099.7,41,
31.8.2026,21:7:51.860,9.921,2.9,4699.7,41,
31.8.2026,21:7:52.066,9.273,6.5,4699.7,41,
31.8.2026,21:7:52.262,8.220,5.2,4699.7,40,
31.8.2026,21:7:52.469,8.283,6.4,4099.7,41,
31.8.2026,21:7:52.678,7.637,2.8,4699.7,41,
31.8.2026,21:7:52.884,8.015,5.1,4699.7,41,
31.8.2026,21:7:53.077,8.114,5.1,4699.7,41,
31.8.2026,21:7:53.283,7.786,7.7,4099.7,41,
31.8.2026,21:7:53.491,8.401,8.8,4699.7,41,
31.8.2026,21:7:53.697,8.431,5.7,4699.7,42,
31.8.2026,21:7:53.912,9.164,11.2,4099.7,41,
31.8.2026,21:7:54.118,8.583,7.7,4099.7,41,
31.8.2026,21:7:54.309,8.126,7.7,4099.7,41,
31.8.2026,21:7:54.516,8.115,3.9,4699.7,41,
31.8.2026,21:7:54.725,8.361,5.4,4699.7,41,
31.8.2026,21:7:54.917,8.150,5.4,4699.7,41,
31.8.2026,21:7:55.125,8.095,9.1,4099.7,42,
31.8.2026,21:7:55.333,7.773,3.2,4699.7,41,
31.8.2026,21:7:55.538,7.787,6.1,4699.7,41,
31.8.2026,21:7:55.730,8.657,3.3,4099.7,41,
31.8.2026,21:7:55.938,9.320,7.5,4099.7,74,
31.8.2026,21:7:56.143,8.373,4.2,4699.7,68,
31.8.2026,21:7:56.350,7.895,4.4,4099.7,72,
31.8.2026,21:7:56.558,8.284,5.5,4099.7,66,
31.8.2026,21:7:56.771,8.171,9.6,4099.7,69,
31.8.2026,21:7:56.976,6.402,1.2,4099.7,42,
31.8.2026,21:7:57.171,8.086,3.8,4099.7,41,
31.8.2026,21:7:57.377,8.721,6.0,4699.7,73,
31.8.2026,21:7:57.588,8.193,7.0,4099.7,74,
31.8.2026,21:7:57.778,9.018,3.4,4699.7,70,
31.8.2026,21:7:57.985,9.209,9.7,3399.8,68,
31.8.2026,21:7:58.191,8.351,3.4,4099.7,71,
31.8.2026,21:7:58.399,8.104,5.1,1099.9,59,
31.8.2026,21:7:58.590,7.862,3.3,4099.7,51,
31.8.2026,21:7:58.800,8.122,9.1,4099.7,45,
31.8.2026,21:7:59.007,8.218,2.2,4099.7,45,
31.8.2026,21:7:59.213,8.068,5.1,4699.7,42,
31.8.2026,21:7:59.406,7.806,9.5,4099.7,46,
31.8.2026,21:7:59.619,7.988,4.6,4699.7,42,
31.8.2026,21:7:59.810,8.668,4.2,4699.7,44,
31.8.2026,21:8:0.020,7.986,5.5,4099.7,42,
31.8.2026,21:8:0.225,8.027,6.1,4099.7,40,
31.8.2026,21:8:0.431,8.025,2.4,4699.7,40,
31.8.2026,21:8:0.643,8.038,7.7,4699.7,41,
31.8.2026,21:8:0.852,8.485,4.1,4099.7,42,
31.8.2026,21:8:1.045,8.485,5.4,4699.7,42,
31.8.2026,21:8:1.253,9.151,5.4,4699.7,41,
31.8.2026,21:8:1.456,8.139,5.5,4699.7,40,
31.8.2026,21:8:1.662,7.783,4.9,4699.7,41,
31.8.2026,21:8:1.856,8.266,2.9,4699.7,42,
31.8.2026,21:8:2.067,8.578,9.3,4699.7,42,
31.8.2026,21:8:2.275,8.416,2.9,4099.7,41,
31.8.2026,21:8:2.470,7.976,6.6,4699.7,40,
31.8.2026,21:8:2.679,8.021,4.1,4699.7,42,
31.8.2026,21:8:2.879,8.175,2.7,4699.7,42,
31.8.2026,21:8:3.084,8.473,9.0,4099.7,42,
31.8.2026,21:8:3.279,8.060,3.8,4699.7,41,
31.8.2026,21:8:3.493,8.115,5.6,4699.7,41,
31.8.2026,21:8:3.697,7.782,5.3,4699.7,41,
31.8.2026,21:8:3.893,7.941,6.1,4699.7,40,
31.8.2026,21:8:4.103,8.735,6.5,4099.7,42,
31.8.2026,21:8:4.295,7.970,7.9,2899.8,40,
31.8.2026,21:8:4.507,7.765,4.8,1199.9,41,
31.8.2026,21:8:4.714,8.047,2.3,4099.7,41,
31.8.2026,21:8:4.920,8.005,8.7,4099.7,41,
31.8.2026,21:8:5.129,7.681,3.4,4099.7,42,
31.8.2026,21:8:5.326,7.833,6.6,4099.7,41,
31.8.2026,21:8:5.536,8.456,5.3,4099.7,40,
31.8.2026,21:8:5.740,9.362,4.8,4099.7,42,
31.8.2026,21:8:5.949,9.519,5.0,4099.7,41,
31.8.2026,21:8:6.137,9.565,10.2,4099.7,41,
31.8.2026,21:8:6.345,8.871,5.9,4099.7,41,
31.8.2026,21:8:6.551,9.661,3.8,4099.7,42,
31.8.2026,21:8:6.760,9.280,3.3,4099.7,41,
31.8.2026,21:8:6.950,9.286,8.5,3599.8,42,
31.8.2026,21:8:7.158,9.623,8.0,4099.7,42,
31.8.2026,21:8:7.365,8.741,2.4,4099.7,40,
31.8.2026,21:8:7.575,9.065,6.3,4099.7,42,
31.8.2026,21:8:7.784,9.818,8.1,4099.7,41,
31.8.2026,21:8:7.992,9.199,3.9,4099.7,42,
31.8.2026,21:8:8.186,8.982,10.6,4699.7,41,
31.8.2026,21:8:8.390,9.274,3.4,4099.7,41,
31.8.2026,21:8:8.602,8.946,2.4,4099.7,41,
31.8.2026,21:8:8.794,8.959,10.8,2599.8,41,
31.8.2026,21:8:9.001,8.870,2.8,4699.7,41,
31.8.2026,21:8:9.214,9.074,7.2,4099.7,40,
31.8.2026,21:8:9.422,8.897,5.7,4699.7,40,
31.8.2026,21:8:9.632,9.109,4.7,4699.7,40,
31.8.2026,21:8:9.828,9.109,5.7,4699.7,40,
31.8.2026,21:8:10.041,9.439,2.9,4699.7,42,
31.8.2026,21:8:10.230,7.940,2.9,4699.7,42,
31.8.2026,21:8:10.441,8.059,9.6,4099.7,41,
31.8.2026,21:8:10.650,7.872,3.1,2899.8,41,
31.8.2026,21:8:10.842,7.872,3.1,2899.8,41,
31.8.2026,21:8:11.053,8.057,11.4,4099.7,41,
31.8.2026,21:8:11.249,8.057,4.2,4099.7,41,
31.8.2026,21:8:11.462,8.211,7.4,4099.7,41,
31.8.2026,21:8:11.667,7.806,1.8,4099.7,40,
31.8.2026,21:8:11.874,7.791,9.5,4099.7,41,
31.8.2026,21:8:12.081,8.617,3.3,4099.7,40,
31.8.2026,21:8:12.291,7.636,2.5,4099.7,40,
31.8.2026,21:8:12.501,8.008,9.9,4099.7,40,
31.8.2026,21:8:12.707,8.427,2.9,4099.7,40,
31.8.2026,21:8:12.913,8.444,3.9,4099.7,40,
31.8.2026,21:8:13.105,8.546,3.3,4699.7,40,
31.8.2026,21:8:13.312,8.945,10.9,4099.7,72,
31.8.2026,21:8:13.521,8.623,4.7,4099.7,73,
31.8.2026,21:8:13.727,8.197,4.2,4099.7,73,
31.8.2026,21:8:13.918,8.778,4.7,4099.7,73,
31.8.2026,21:8:14.125,9.070,10.3,4099.7,60,
31.8.2026,21:8:14.337,9.276,3.1,4099.7,57,
31.8.2026,21:8:14.527,9.307,3.6,1999.9,62,
31.8.2026,21:8:14.734,8.908,10.6,4099.7,42,
31.8.2026,21:8:14.940,9.367,3.6,4099.7,47,
31.8.2026,21:8:15.149,9.367,3.8,4699.7,48,
31.8.2026,21:8:15.355,8.841,5.8,4099.7,52,
31.8.2026,21:8:15.561,9.183,8.5,4699.7,42,
31.8.2026,21:8:15.769,9.212,5.1,4099.7,46,
31.8.2026,21:8:15.975,9.754,4.4,4699.7,41,
31.8.2026,21:8:16.188,8.803,3.5,4099.7,40,
31.8.2026,21:8:16.397,8.824,9.4,3299.8,66,
31.8.2026,21:8:16.593,7.900,2.5,4099.7,62,
31.8.2026,21:8:16.806,8.318,9.8,4699.7,63,
31.8.2026,21:8:16.997,6.180,0.6,400.0,40,
31.8.2026,21:8:17.203,12.186,17.7,4099.7,55,
31.8.2026,21:8:17.410,16.037,12.4,4099.7,59,
31.8.2026,21:8:17.619,8.305,5.3,4099.7,57,
31.8.2026,21:8:17.809,8.367,7.1,4699.7,72,
31.8.2026,21:8:18.016,9.437,3.7,4699.7,42,
31.8.2026,21:8:18.224,8.092,5.0,4099.7,47,
31.8.2026,21:8:18.431,7.983,4.3,1499.9,44,
31.8.2026,21:8:18.621,8.218,7.4,1399.9,44,
31.8.2026,21:8:18.831,8.034,3.3,4699.7,42,
31.8.2026,21:8:19.035,8.057,5.1,4699.7,41,
31.8.2026,21:8:19.245,8.322,4.0,4699.7,44,
31.8.2026,21:8:19.453,8.182,13.5,4099.7,45,
31.8.2026,21:8:19.665,8.095,3.2,500.0,41,
31.8.2026,21:8:19.855,8.221,3.4,4099.7,42,
31.8.2026,21:8:20.065,8.747,9.0,4699.7,41,
31.8.2026,21:8:20.271,7.878,3.1,4099.7,41,
31.8.2026,21:8:20.467,8.316,4.7,4699.7,40,
31.8.2026,21:8:20.679,8.124,7.3,4699.7,41,
31.8.2026,21:8:20.883,8.680,4.7,4099.7,41,
31.8.2026,21:8:21.075,8.810,7.2,4699.7,41,
31.8.2026,21:8:21.283,8.203,2.4,4699.7,41,
31.8.2026,21:8:21.489,8.356,7.4,4099.7,41,
31.8.2026,21:8:21.700,7.887,3.9,500.0,42,
31.8.2026,21:8:21.911,8.651,11.5,4099.7,40,
31.8.2026,21:8:22.118,10.165,3.5,4099.7,41,
31.8.2026,21:8:22.309,8.203,5.2,4099.7,42,
31.8.2026,21:8:22.518,8.571,7.4,4099.7,42,
31.8.2026,21:8:22.726,8.242,2.3,4099.7,41,
31.8.2026,21:8:22.930,8.363,2.9,4699.7,40,
31.8.2026,21:8:23.124,8.748,9.5,4099.7,42,
31.8.2026,21:8:23.329,8.234,2.8,4099.7,40,
31.8.2026,21:8:23.538,8.511,4.8,4099.7,40,
31.8.2026,21:8:23.744,7.653,4.0,4099.7,41,
31.8.2026,21:8:23.937,7.653,9.3,4099.7,40,
31.8.2026,21:8:24.142,8.464,4.8,4099.7,40,
31.8.2026,21:8:24.348,8.698,3.6,4099.7,41,
31.8.2026,21:8:24.557,7.858,4.2,4099.7,40,
31.8.2026,21:8:24.747,8.398,7.2,4099.7,41,
31.8.2026,21:8:24.954,7.716,2.8,4099.7,41,
31.8.2026,21:8:25.160,8.702,3.3,4099.7,40,
31.8.2026,21:8:25.368,8.705,4.4,4099.7,41,
31.8.2026,21:8:25.559,8.194,8.2,4099.7,41,
31.8.2026,21:8:25.766,8.565,2.8,4099.7,42,
31.8.2026,21:8:25.973,8.253,9.5,4099.7,41,
31.8.2026,21:8:26.180,8.826,3.3,4099.7,41,
31.8.2026,21:8:26.372,8.797,5.7,4099.7,40,
31.8.2026,21:8:26.585,8.227,3.4,4099.7,41,
31.8.2026,21:8:26.789,8.268,5.6,4099.7,41,
31.8.2026,21:8:26.983,8.219,5.6,4099.7,41,
31.8.2026,21:8:27.188,8.147,6.5,4099.7,40,
31.8.2026,21:8:27.398,10.439,5.2,4099.7,41,
31.8.2026,21:8:27.605,8.394,3.8,4099.7,41,
31.8.2026,21:8:27.815,8.232,8.3,4099.7,41,
31.8.2026,21:8:28.019,8.064,3.6,4099.7,41,
31.8.2026,21:8:28.226,8.863,4.3,4099.7,41,
31.8.2026,21:8:28.420,8.039,5.0,4099.7,40,
31.8.2026,21:8:28.631,8.238,8.7,4099.7,54,
31.8.2026,21:8:28.839,7.667,1.8,4099.7,54,
31.8.2026,21:8:29.049,7.115,11.0,4099.7,40,
31.8.2026,21:8:29.254,8.014,2.9,4099.7,41,
31.8.2026,21:8:29.462,7.724,3.7,4099.7,41,
31.8.2026,21:8:29.655,8.447,2.9,4099.7,40,
31.8.2026,21:8:29.861,8.994,10.9,4099.7,73,
31.8.2026,21:8:30.067,8.839,4.8,4099.7,73,
31.8.2026,21:8:30.274,8.026,4.9,4099.7,73,
31.8.2026,21:8:30.464,7.782,3.1,4099.7,68,
31.8.2026,21:8:30.679,8.906,10.4,3899.7,54,
31.8.2026,21:8:30.891,7.929,1.2,4099.7,73,
31.8.2026,21:8:31.102,7.141,9.2,4099.7,40,
31.8.2026,21:8:31.308,8.682,3.8,4099.7,41,
31.8.2026,21:8:31.521,9.010,2.3,4699.7,41,
31.8.2026,21:8:31.730,8.607,10.5,4699.7,41,
31.8.2026,21:8:31.937,8.062,3.6,4699.7,41,
31.8.2026,21:8:32.144,8.683,4.7,4699.7,42,
31.8.2026,21:8:32.350,7.586,4.8,4099.7,40,
31.8.2026,21:8:32.545,8.091,4.8,4099.7,40,
31.8.2026,21:8:32.755,7.754,8.5,4099.7,39,
31.8.2026,21:8:32.961,7.701,6.1,4099.7,40,
31.8.2026,21:8:33.154,7.813,3.8,4099.7,41,
31.8.2026,21:8:33.366,8.683,8.2,4099.7,74,
31.8.2026,21:8:33.575,6.727,1.5,4099.7,40,
31.8.2026,21:8:33.787,8.594,3.4,4699.7,40,
31.8.2026,21:8:33.993,8.512,6.1,4099.7,41,
31.8.2026,21:8:34.196,8.799,6.3,4099.7,40,
31.8.2026,21:8:34.402,8.275,9.5,4099.7,41,
31.8.2026,21:8:34.609,8.029,2.7,4699.7,42,
31.8.2026,21:8:34.824,8.270,6.2,4099.7,40,
31.8.2026,21:8:35.015,8.879,6.2,4099.7,40,
31.8.2026,21:8:35.222,8.274,5.6,4099.7,40,
31.8.2026,21:8:35.431,9.133,9.0,4099.7,40,
31.8.2026,21:8:35.627,7.404,2.4,4099.7,41,
31.8.2026,21:8:35.834,8.820,7.7,4099.7,68,
31.8.2026,21:8:36.029,8.082,2.3,4099.7,71,
31.8.2026,21:8:36.241,9.301,9.5,4099.7,66,
31.8.2026,21:8:36.448,7.981,3.8,4099.7,52,
